    X[m]        Y[m]      ZGround[m]       GroundZ0[m]       Height[m]    Wspd_2D[m/s]  Wspd_3D[m/s]  Direction[º]   Turb.Intensity  
 168           204 
6.582773e+05  7.196611e+06  9.353943e+02  1.292033e-02  1.000000e+01  3.228292e+00  3.240646e+00  7.07e+01  8.845913e-02
6.582773e+05  7.196811e+06  9.678479e+02  1.000000e-04  1.000000e+01  3.711564e+00  3.712204e+00  6.51e+01  6.032388e-02
6.582773e+05  7.197011e+06  9.751046e+02  1.000000e-04  1.000000e+01  3.701501e+00  3.716698e+00  6.86e+01  6.214909e-02
6.582773e+05  7.197211e+06  9.725883e+02  1.000000e-04  1.000000e+01  3.363598e+00  3.364534e+00  7.40e+01  6.468886e-02
6.582773e+05  7.197411e+06  1.004571e+03  1.000000e-04  1.000000e+01  3.163698e+00  3.199677e+00  7.01e+01  6.433015e-02
6.582773e+05  7.197611e+06  9.849872e+02  1.000000e-04  1.000000e+01  3.510292e+00  3.563499e+00  6.51e+01  6.174249e-02
6.582773e+05  7.197811e+06  9.865666e+02  1.000000e-04  1.000000e+01  3.647512e+00  3.667555e+00  6.94e+01  6.215483e-02
6.582773e+05  7.198011e+06  1.032385e+03  1.000000e-04  1.000000e+01  3.692813e+00  3.726714e+00  6.95e+01  6.170574e-02
6.582773e+05  7.198211e+06  1.034505e+03  1.000000e-04  1.000000e+01  3.685450e+00  3.700014e+00  6.79e+01  6.314816e-02
6.582773e+05  7.198411e+06  9.712242e+02  1.000000e-04  1.000000e+01  3.415368e+00  3.437666e+00  6.64e+01  6.468036e-02
6.582773e+05  7.198611e+06  9.747527e+02  1.000000e-04  1.000000e+01  3.504701e+00  3.505799e+00  6.50e+01  6.504276e-02
6.582773e+05  7.198811e+06  9.507031e+02  1.000000e-04  1.000000e+01  3.196872e+00  3.200351e+00  6.80e+01  6.969006e-02
6.582773e+05  7.199011e+06  9.083807e+02  1.000000e-04  1.000000e+01  2.769157e+00  2.770223e+00  7.06e+01  7.719396e-02
6.584773e+05  7.158411e+06  9.113885e+02  1.638174e-04  1.000000e+01  6.093230e+00  6.093569e+00  6.50e+01  7.297201e-02
6.584773e+05  7.158611e+06  9.059233e+02  1.000000e-04  1.000000e+01  6.116930e+00  6.117302e+00  6.46e+01  7.392036e-02
6.584773e+05  7.158811e+06  9.163282e+02  1.000000e-04  1.000000e+01  6.164816e+00  6.167256e+00  6.37e+01  6.021115e-02
6.584773e+05  7.159011e+06  9.164693e+02  1.000000e-04  1.000000e+01  6.228739e+00  6.233495e+00  6.41e+01  5.996874e-02
6.584773e+05  7.159211e+06  9.131337e+02  1.000000e-04  1.000000e+01  6.171063e+00  6.177704e+00  6.53e+01  6.044816e-02
6.584773e+05  7.159411e+06  9.155157e+02  8.112153e-03  1.000000e+01  6.182513e+00  6.187564e+00  6.55e+01  7.724459e-02
6.584773e+05  7.159611e+06  9.242801e+02  1.000000e-04  1.000000e+01  6.076076e+00  6.098094e+00  6.69e+01  8.081736e-02
6.584773e+05  7.159811e+06  9.251718e+02  6.107147e-03  1.000000e+01  5.821980e+00  5.824254e+00  6.86e+01  9.794681e-02
6.584773e+05  7.160011e+06  9.377759e+02  1.000000e-04  1.000000e+01  6.342301e+00  6.342757e+00  6.67e+01  5.848683e-02
6.584773e+05  7.160211e+06  9.486121e+02  1.000000e-04  1.000000e+01  6.632879e+00  6.632946e+00  6.50e+01  5.798225e-02
6.584773e+05  7.160411e+06  9.424269e+02  1.000000e-04  1.000000e+01  6.623050e+00  6.627554e+00  6.54e+01  5.869161e-02
6.584773e+05  7.160611e+06  9.352538e+02  1.000000e-04  1.000000e+01  6.388245e+00  6.391277e+00  6.57e+01  5.997675e-02
6.584773e+05  7.160811e+06  9.307307e+02  1.000000e-04  1.000000e+01  6.172777e+00  6.177924e+00  6.50e+01  7.385761e-02
6.584773e+05  7.161011e+06  9.247585e+02  1.000000e-04  1.000000e+01  5.902942e+00  5.910612e+00  6.49e+01  8.658574e-02
6.584773e+05  7.161211e+06  9.132733e+02  1.000000e-04  1.000000e+01  5.901751e+00  5.908399e+00  6.52e+01  6.175162e-02
6.584773e+05  7.161411e+06  9.093462e+02  1.000000e-04  1.000000e+01  5.760368e+00  5.762853e+00  6.62e+01  6.247867e-02
6.584773e+05  7.161611e+06  9.081383e+02  1.000000e-04  1.000000e+01  5.728774e+00  5.729571e+00  6.62e+01  7.411697e-02
6.584773e+05  7.161811e+06  9.157283e+02  4.386690e-02  1.000000e+01  6.027883e+00  6.029918e+00  6.55e+01  9.637521e-02
6.584773e+05  7.162011e+06  9.128517e+02  6.322328e-04  1.000000e+01  6.648113e+00  6.649100e+00  6.60e+01  6.370960e-02
6.584773e+05  7.162211e+06  9.188085e+02  1.000000e-04  1.000000e+01  6.925769e+00  6.925857e+00  6.65e+01  5.664276e-02
6.584773e+05  7.162411e+06  9.250871e+02  1.000000e-04  1.000000e+01  6.955505e+00  6.955514e+00  6.72e+01  5.656515e-02
6.584773e+05  7.162611e+06  9.435346e+02  1.000000e-04  1.000000e+01  6.865211e+00  6.865551e+00  6.65e+01  5.688104e-02
6.584773e+05  7.162811e+06  9.345247e+02  1.000000e-04  1.000000e+01  6.654510e+00  6.654853e+00  6.60e+01  5.807528e-02
6.584773e+05  7.163011e+06  9.236979e+02  1.000000e-04  1.000000e+01  6.287840e+00  6.287846e+00  6.61e+01  7.570779e-02
6.584773e+05  7.163211e+06  9.230977e+02  1.000000e-04  1.000000e+01  6.215280e+00  6.216813e+00  6.57e+01  5.988833e-02
6.584773e+05  7.163411e+06  9.270161e+02  1.000000e-04  1.000000e+01  6.186074e+00  6.190952e+00  6.54e+01  6.033123e-02
6.584773e+05  7.163611e+06  9.153579e+02  1.000000e-04  1.000000e+01  5.852359e+00  5.856789e+00  6.44e+01  6.426550e-02
6.584773e+05  7.163811e+06  9.295341e+02  2.458833e-01  1.000000e+01  5.400449e+00  5.405382e+00  6.25e+01  1.361396e-01
6.584773e+05  7.164011e+06  9.171140e+02  4.926688e-02  1.000000e+01  5.913987e+00  5.914293e+00  6.25e+01  1.258447e-01
6.584773e+05  7.164211e+06  9.304540e+02  3.723848e-02  1.000000e+01  6.270695e+00  6.271988e+00  6.32e+01  1.021721e-01
6.584773e+05  7.164411e+06  9.211874e+02  3.503309e-02  1.000000e+01  6.194101e+00  6.199563e+00  6.34e+01  1.094816e-01
6.584773e+05  7.164611e+06  9.065707e+02  2.673742e-04  1.000000e+01  6.188005e+00  6.198610e+00  6.49e+01  8.226368e-02
6.584773e+05  7.164811e+06  9.014912e+02  4.480825e-02  1.000000e+01  5.841004e+00  5.846764e+00  6.48e+01  1.064908e-01
6.584773e+05  7.165011e+06  9.001927e+02  1.413206e-04  1.000000e+01  5.877613e+00  5.883217e+00  6.56e+01  7.388078e-02
6.584773e+05  7.165211e+06  9.025294e+02  1.000000e-04  1.000000e+01  5.781702e+00  5.781703e+00  6.55e+01  6.641100e-02
6.584773e+05  7.165411e+06  9.060359e+02  1.000000e-04  1.000000e+01  5.600208e+00  5.601892e+00  6.49e+01  8.000541e-02
6.584773e+05  7.165611e+06  8.926627e+02  5.368637e-03  1.000000e+01  5.523293e+00  5.524354e+00  6.64e+01  1.127574e-01
6.584773e+05  7.165811e+06  8.851141e+02  3.751852e-04  1.000000e+01  6.199139e+00  6.199275e+00  6.64e+01  8.871756e-02
6.584773e+05  7.166011e+06  9.008422e+02  3.718308e-02  1.000000e+01  6.282929e+00  6.282967e+00  6.53e+01  1.010414e-01
6.584773e+05  7.166211e+06  8.927983e+02  1.052399e-03  1.000000e+01  6.370808e+00  6.374396e+00  6.61e+01  9.007566e-02
6.584773e+05  7.166411e+06  8.974432e+02  1.010151e-02  1.000000e+01  6.146435e+00  6.152203e+00  6.73e+01  8.894432e-02
6.584773e+05  7.166611e+06  9.025822e+02  2.192207e-04  1.000000e+01  5.995190e+00  5.998124e+00  6.93e+01  9.141289e-02
6.584773e+05  7.166811e+06  9.017568e+02  2.447203e-02  1.000000e+01  5.662374e+00  5.662387e+00  6.99e+01  1.344595e-01
6.584773e+05  7.167011e+06  8.950099e+02  2.863933e-02  1.000000e+01  5.858963e+00  5.858983e+00  6.81e+01  1.205322e-01
6.584773e+05  7.167211e+06  8.967930e+02  1.567105e-02  1.000000e+01  6.214591e+00  6.217022e+00  6.81e+01  1.126549e-01
6.584773e+05  7.167411e+06  8.873286e+02  7.881837e-02  1.000000e+01  5.950460e+00  5.961170e+00  6.86e+01  1.211090e-01
6.584773e+05  7.167611e+06  8.718500e+02  2.265823e-02  1.000000e+01  5.565288e+00  5.580245e+00  7.01e+01  1.104057e-01
6.584773e+05  7.167811e+06  8.648998e+02  7.895944e-03  1.000000e+01  5.363110e+00  5.364864e+00  7.18e+01  9.734070e-02
6.584773e+05  7.168011e+06  8.632027e+02  1.000000e-04  1.000000e+01  5.426425e+00  5.426785e+00  7.12e+01  7.212599e-02
6.584773e+05  7.168211e+06  8.632803e+02  1.000000e-04  1.000000e+01  5.320425e+00  5.322778e+00  7.02e+01  7.393429e-02
6.584773e+05  7.168411e+06  8.692886e+02  1.000000e-04  1.000000e+01  5.050742e+00  5.050946e+00  6.97e+01  7.880323e-02
6.584773e+05  7.168611e+06  8.625660e+02  1.000000e-04  1.000000e+01  4.832153e+00  4.833863e+00  6.96e+01  8.272111e-02
6.584773e+05  7.168811e+06  8.685916e+02  3.112141e-04  1.000000e+01  4.823146e+00  4.826723e+00  6.99e+01  1.045983e-01
6.584773e+05  7.169011e+06  8.726422e+02  1.946522e-01  1.000000e+01  4.675924e+00  4.680912e+00  6.99e+01  1.501710e-01
6.584773e+05  7.169211e+06  8.873657e+02  1.971187e-03  1.000000e+01  5.256215e+00  5.258876e+00  6.96e+01  1.107578e-01
6.584773e+05  7.169411e+06  8.862562e+02  1.070323e-02  1.000000e+01  5.319907e+00  5.320251e+00  7.02e+01  1.015187e-01
6.584773e+05  7.169611e+06  9.046967e+02  3.528634e-03  1.000000e+01  5.336695e+00  5.338675e+00  7.10e+01  8.972085e-02
6.584773e+05  7.169811e+06  9.002386e+02  1.678198e-03  1.000000e+01  5.174915e+00  5.176800e+00  7.14e+01  1.088419e-01
6.584773e+05  7.170011e+06  8.935736e+02  5.458833e-03  1.000000e+01  5.160504e+00  5.167533e+00  7.10e+01  1.161516e-01
6.584773e+05  7.170211e+06  9.071144e+02  3.571354e-01  1.000000e+01  4.847630e+00  4.849804e+00  6.97e+01  1.753499e-01
6.584773e+05  7.170411e+06  9.036565e+02  3.283883e-01  1.000000e+01  4.844462e+00  4.845542e+00  6.99e+01  1.734009e-01
6.584773e+05  7.170611e+06  8.957725e+02  2.200568e-01  1.000000e+01  5.009483e+00  5.009757e+00  6.98e+01  1.609017e-01
6.584773e+05  7.170811e+06  8.909113e+02  4.073798e-02  1.000000e+01  5.382658e+00  5.384548e+00  7.14e+01  1.319182e-01
6.584773e+05  7.171011e+06  8.790362e+02  1.000000e-04  1.000000e+01  5.752479e+00  5.753667e+00  7.37e+01  7.121385e-02
6.584773e+05  7.171211e+06  8.821031e+02  1.912293e-04  1.000000e+01  5.615019e+00  5.619629e+00  7.30e+01  7.992524e-02
6.584773e+05  7.171411e+06  8.887798e+02  4.496681e-02  1.000000e+01  5.111500e+00  5.114019e+00  7.04e+01  1.157950e-01
6.584773e+05  7.171611e+06  8.744128e+02  6.773321e-01  1.000000e+01  4.453627e+00  4.454019e+00  7.01e+01  2.032735e-01
6.584773e+05  7.171811e+06  8.702394e+02  5.438931e-02  1.000000e+01  5.202401e+00  5.202469e+00  7.05e+01  1.176399e-01
6.584773e+05  7.172011e+06  8.692393e+02  1.000000e-04  1.000000e+01  5.644535e+00  5.644549e+00  7.15e+01  8.948405e-02
6.584773e+05  7.172211e+06  8.729561e+02  1.000000e-04  1.000000e+01  5.873228e+00  5.873425e+00  7.16e+01  6.838430e-02
6.584773e+05  7.172411e+06  8.825059e+02  1.000000e-04  1.000000e+01  6.175972e+00  6.175983e+00  7.03e+01  6.643729e-02
6.584773e+05  7.172611e+06  8.864125e+02  1.000000e-04  1.000000e+01  6.277626e+00  6.288976e+00  7.15e+01  7.388910e-02
6.584773e+05  7.172811e+06  8.932643e+02  2.567425e-04  1.000000e+01  6.407863e+00  6.414310e+00  7.49e+01  8.118004e-02
6.584773e+05  7.173011e+06  9.153165e+02  1.052268e-03  1.000000e+01  6.636380e+00  6.637060e+00  7.51e+01  8.426160e-02
6.584773e+05  7.173211e+06  9.245624e+02  1.067629e-01  1.000000e+01  6.449988e+00  6.455589e+00  7.54e+01  1.171991e-01
6.584773e+05  7.173411e+06  9.177421e+02  1.202154e-02  1.000000e+01  6.414675e+00  6.426879e+00  7.59e+01  9.133317e-02
6.584773e+05  7.173611e+06  9.269046e+02  1.885330e-04  1.000000e+01  6.643603e+00  6.657513e+00  7.54e+01  7.260752e-02
6.584773e+05  7.173811e+06  9.318174e+02  1.000000e-04  1.000000e+01  6.872038e+00  6.899477e+00  7.66e+01  6.215589e-02
6.584773e+05  7.174011e+06  9.467596e+02  1.000000e-04  1.000000e+01  6.961282e+00  6.987651e+00  7.99e+01  6.158657e-02
6.584773e+05  7.174211e+06  9.408253e+02  1.000000e-04  1.000000e+01  6.464323e+00  6.469822e+00  8.24e+01  6.245742e-02
6.584773e+05  7.174411e+06  9.130135e+02  1.944402e-04  1.000000e+01  6.055525e+00  6.058517e+00  7.86e+01  7.200215e-02
6.584773e+05  7.174611e+06  9.102847e+02  1.000000e-04  1.000000e+01  5.962955e+00  5.968288e+00  7.57e+01  7.562713e-02
6.584773e+05  7.174811e+06  8.941158e+02  6.297789e-02  1.000000e+01  5.659822e+00  5.661153e+00  7.50e+01  1.026824e-01
6.584773e+05  7.175011e+06  8.932659e+02  1.000000e-04  1.000000e+01  6.061662e+00  6.065589e+00  7.52e+01  6.161947e-02
6.584773e+05  7.175211e+06  8.980991e+02  2.575432e-02  1.000000e+01  6.016580e+00  6.016706e+00  7.54e+01  9.425057e-02
6.584773e+05  7.175411e+06  8.858365e+02  2.492152e-04  1.000000e+01  5.954466e+00  5.954505e+00  7.75e+01  8.733737e-02
6.584773e+05  7.175611e+06  9.055800e+02  3.277161e-02  1.000000e+01  5.822243e+00  5.822854e+00  7.91e+01  1.055979e-01
6.584773e+05  7.175811e+06  9.087197e+02  9.165228e-03  1.000000e+01  5.869354e+00  5.874208e+00  7.89e+01  9.101111e-02
6.584773e+05  7.176011e+06  9.033540e+02  6.515811e-04  1.000000e+01  5.458017e+00  5.466058e+00  7.72e+01  7.908976e-02
6.584773e+05  7.176211e+06  9.069404e+02  1.000000e-04  1.000000e+01  5.123116e+00  5.140224e+00  7.57e+01  7.472762e-02
6.584773e+05  7.176411e+06  8.905000e+02  8.265248e-04  1.000000e+01  4.505533e+00  4.526805e+00  7.23e+01  9.487151e-02
6.584773e+05  7.176611e+06  9.192701e+02  1.586803e-04  1.000000e+01  4.194798e+00  4.203393e+00  6.95e+01  8.373377e-02
6.584773e+05  7.176811e+06  8.929534e+02  1.000000e-04  1.000000e+01  4.292916e+00  4.295114e+00  7.32e+01  7.434393e-02
6.584773e+05  7.177011e+06  8.936776e+02  1.000000e-04  1.000000e+01  4.531062e+00  4.545039e+00  7.54e+01  8.499804e-02
6.584773e+05  7.177211e+06  8.976913e+02  3.642760e-02  1.000000e+01  4.902915e+00  4.918921e+00  7.38e+01  1.017118e-01
6.584773e+05  7.177411e+06  9.009385e+02  3.481170e-03  1.000000e+01  5.284601e+00  5.287912e+00  7.37e+01  8.169739e-02
6.584773e+05  7.177611e+06  9.337314e+02  1.000000e-04  1.000000e+01  6.018837e+00  6.018914e+00  7.51e+01  6.212310e-02
6.584773e+05  7.177811e+06  9.389592e+02  1.000000e-04  1.000000e+01  6.204571e+00  6.227173e+00  7.91e+01  6.250038e-02
6.584773e+05  7.178011e+06  9.365053e+02  4.411424e-02  1.000000e+01  5.947451e+00  5.949450e+00  8.18e+01  9.818371e-02
6.584773e+05  7.178211e+06  9.318942e+02  3.421333e-02  1.000000e+01  6.223968e+00  6.224065e+00  7.99e+01  1.019161e-01
6.584773e+05  7.178411e+06  9.405602e+02  4.751839e-03  1.000000e+01  6.619464e+00  6.624523e+00  7.94e+01  7.740084e-02
6.584773e+05  7.178611e+06  9.541770e+02  1.000000e-04  1.000000e+01  6.581393e+00  6.596519e+00  7.96e+01  5.949108e-02
6.584773e+05  7.178811e+06  9.641094e+02  9.940361e-04  1.000000e+01  6.138014e+00  6.158401e+00  8.17e+01  8.747261e-02
6.584773e+05  7.179011e+06  9.562677e+02  1.675405e-02  1.000000e+01  5.807164e+00  5.814211e+00  8.20e+01  8.527449e-02
6.584773e+05  7.179211e+06  9.586809e+02  1.000000e-04  1.000000e+01  5.855970e+00  5.870450e+00  8.27e+01  7.357229e-02
6.584773e+05  7.179411e+06  9.622049e+02  2.744277e-03  1.000000e+01  5.800468e+00  5.810682e+00  8.57e+01  8.781266e-02
6.584773e+05  7.179611e+06  9.681017e+02  2.107203e-02  1.000000e+01  5.603229e+00  5.605028e+00  8.52e+01  9.467980e-02
6.584773e+05  7.179811e+06  9.699666e+02  1.000000e-04  1.000000e+01  5.656716e+00  5.659399e+00  7.94e+01  6.079010e-02
6.584773e+05  7.180011e+06  9.621572e+02  1.000000e-04  1.000000e+01  5.560261e+00  5.561973e+00  8.12e+01  6.212744e-02
6.584773e+05  7.180211e+06  9.402303e+02  1.000000e-04  1.000000e+01  5.125894e+00  5.129690e+00  8.46e+01  6.425297e-02
6.584773e+05  7.180411e+06  9.547911e+02  1.000000e-04  1.000000e+01  5.135616e+00  5.179449e+00  8.25e+01  6.269114e-02
6.584773e+05  7.180611e+06  9.517464e+02  1.000000e-04  1.000000e+01  5.441574e+00  5.479766e+00  8.05e+01  6.101512e-02
6.584773e+05  7.180811e+06  9.504680e+02  1.000000e-04  1.000000e+01  5.588639e+00  5.621324e+00  8.03e+01  6.035386e-02
6.584773e+05  7.181011e+06  9.499440e+02  1.000000e-04  1.000000e+01  6.059967e+00  6.093643e+00  7.90e+01  5.811643e-02
6.584773e+05  7.181211e+06  9.707498e+02  1.000000e-04  1.000000e+01  6.071300e+00  6.076778e+00  7.88e+01  5.879660e-02
6.584773e+05  7.181411e+06  9.530194e+02  1.000000e-04  1.000000e+01  5.764242e+00  5.769476e+00  7.87e+01  7.267383e-02
6.584773e+05  7.181611e+06  9.758443e+02  1.514922e-02  1.000000e+01  5.697843e+00  5.697843e+00  7.95e+01  8.740692e-02
6.584773e+05  7.181811e+06  9.629343e+02  1.000000e-04  1.000000e+01  5.718454e+00  5.718525e+00  8.24e+01  6.249740e-02
6.584773e+05  7.182011e+06  9.589496e+02  2.154693e-02  1.000000e+01  5.227908e+00  5.228487e+00  8.39e+01  1.017261e-01
6.584773e+05  7.182211e+06  9.354005e+02  2.593808e-02  1.000000e+01  5.059463e+00  5.070822e+00  8.35e+01  1.073855e-01
6.584773e+05  7.182411e+06  9.602598e+02  1.000000e-04  1.000000e+01  5.586094e+00  5.603281e+00  8.04e+01  6.309931e-02
6.584773e+05  7.182611e+06  9.681378e+02  1.000000e-04  1.000000e+01  5.622870e+00  5.625656e+00  8.06e+01  6.393354e-02
6.584773e+05  7.182811e+06  9.671525e+02  1.000000e-04  1.000000e+01  5.278872e+00  5.280995e+00  8.19e+01  6.720655e-02
6.584773e+05  7.183011e+06  9.567144e+02  1.000000e-04  1.000000e+01  5.396098e+00  5.400281e+00  8.14e+01  7.634392e-02
6.584773e+05  7.183211e+06  9.658708e+02  5.309668e-03  1.000000e+01  5.700061e+00  5.702915e+00  8.13e+01  9.701776e-02
6.584773e+05  7.183411e+06  9.714706e+02  3.393682e-02  1.000000e+01  5.837305e+00  5.838257e+00  8.24e+01  9.921145e-02
6.584773e+05  7.183611e+06  9.596440e+02  5.133274e-03  1.000000e+01  5.571646e+00  5.574475e+00  8.31e+01  8.774229e-02
6.584773e+05  7.183811e+06  9.430089e+02  1.877535e-04  1.000000e+01  5.391374e+00  5.393159e+00  8.15e+01  6.404083e-02
6.584773e+05  7.184011e+06  9.521168e+02  1.000000e-04  1.000000e+01  5.398711e+00  5.398767e+00  8.18e+01  6.280485e-02
6.584773e+05  7.184211e+06  9.572611e+02  6.015995e-03  1.000000e+01  5.314788e+00  5.316477e+00  8.17e+01  7.798579e-02
6.584773e+05  7.184411e+06  9.582623e+02  1.796187e-03  1.000000e+01  5.107139e+00  5.108257e+00  8.00e+01  7.716201e-02
6.584773e+05  7.184611e+06  9.352955e+02  1.000000e-04  1.000000e+01  5.012116e+00  5.013104e+00  7.98e+01  6.451347e-02
6.584773e+05  7.184811e+06  9.424873e+02  1.000000e-04  1.000000e+01  4.996644e+00  4.997539e+00  8.09e+01  7.113452e-02
6.584773e+05  7.185011e+06  9.344947e+02  2.366479e-04  1.000000e+01  4.818691e+00  4.820505e+00  8.18e+01  7.983021e-02
6.584773e+05  7.185211e+06  9.260381e+02  1.000000e-04  1.000000e+01  4.645996e+00  4.655582e+00  8.06e+01  6.586467e-02
6.584773e+05  7.185411e+06  9.204879e+02  1.000000e-04  1.000000e+01  4.719250e+00  4.728967e+00  7.74e+01  6.773321e-02
6.584773e+05  7.185611e+06  9.367023e+02  1.492195e-04  1.000000e+01  4.680034e+00  4.680339e+00  7.59e+01  7.555718e-02
6.584773e+05  7.185811e+06  9.552721e+02  2.457168e-04  1.000000e+01  4.275891e+00  4.283889e+00  7.74e+01  8.462100e-02
6.584773e+05  7.186011e+06  9.499412e+02  1.000000e-04  1.000000e+01  3.799178e+00  3.805583e+00  7.97e+01  8.189748e-02
6.584773e+05  7.186211e+06  9.365528e+02  1.000000e-04  1.000000e+01  3.620881e+00  3.621991e+00  8.11e+01  9.566776e-02
6.584773e+05  7.186411e+06  9.495822e+02  2.739547e-04  1.000000e+01  3.854450e+00  3.854511e+00  7.94e+01  1.008753e-01
6.584773e+05  7.186611e+06  9.665729e+02  1.000000e-04  1.000000e+01  4.111853e+00  4.113914e+00  7.91e+01  7.569923e-02
6.584773e+05  7.186811e+06  9.700626e+02  1.000000e-04  1.000000e+01  4.302323e+00  4.302463e+00  8.30e+01  6.627199e-02
6.584773e+05  7.187011e+06  9.613491e+02  1.000000e-04  1.000000e+01  4.328753e+00  4.335378e+00  8.31e+01  6.361842e-02
6.584773e+05  7.187211e+06  9.688863e+02  1.000000e-04  1.000000e+01  4.354092e+00  4.363533e+00  8.03e+01  6.346227e-02
6.584773e+05  7.187411e+06  9.559916e+02  1.000000e-04  1.000000e+01  4.357622e+00  4.358129e+00  8.06e+01  6.341258e-02
6.584773e+05  7.187611e+06  9.605632e+02  1.000000e-04  1.000000e+01  4.290845e+00  4.293251e+00  8.12e+01  6.278111e-02
6.584773e+05  7.187811e+06  9.524044e+02  1.000000e-04  1.000000e+01  4.540860e+00  4.542236e+00  8.15e+01  6.478643e-02
6.584773e+05  7.188011e+06  9.651419e+02  1.000000e-04  1.000000e+01  4.541279e+00  4.541899e+00  8.22e+01  6.807167e-02
6.584773e+05  7.188211e+06  9.749661e+02  9.400211e-03  1.000000e+01  4.529103e+00  4.530999e+00  8.08e+01  8.671382e-02
6.584773e+05  7.188411e+06  9.730592e+02  1.015068e-02  1.000000e+01  4.569415e+00  4.569536e+00  8.21e+01  8.643210e-02
6.584773e+05  7.188611e+06  9.535236e+02  7.355907e-04  1.000000e+01  4.391348e+00  4.391580e+00  8.58e+01  8.439262e-02
6.584773e+05  7.188811e+06  9.470046e+02  1.000000e-04  1.000000e+01  4.014075e+00  4.018621e+00  8.53e+01  8.395911e-02
6.584773e+05  7.189011e+06  9.539761e+02  1.221032e-02  1.000000e+01  4.138962e+00  4.142192e+00  8.38e+01  9.279259e-02
6.584773e+05  7.189211e+06  9.539311e+02  5.734606e-02  1.000000e+01  4.233356e+00  4.238578e+00  8.49e+01  1.042298e-01
6.584773e+05  7.189411e+06  9.407227e+02  1.000000e-04  1.000000e+01  4.323684e+00  4.331690e+00  8.39e+01  6.089514e-02
6.584773e+05  7.189611e+06  9.526620e+02  4.211237e-03  1.000000e+01  4.033475e+00  4.039691e+00  8.26e+01  8.181033e-02
6.584773e+05  7.189811e+06  9.554088e+02  1.856750e-02  1.000000e+01  4.028452e+00  4.030642e+00  8.36e+01  9.470847e-02
6.584773e+05  7.190011e+06  9.378018e+02  4.535078e-04  1.000000e+01  3.608129e+00  3.613929e+00  8.40e+01  8.030650e-02
6.584773e+05  7.190211e+06  9.481111e+02  2.785491e-04  1.000000e+01  3.398884e+00  3.408150e+00  7.93e+01  8.761375e-02
6.584773e+05  7.190411e+06  9.393635e+02  1.000000e-04  1.000000e+01  3.638996e+00  3.638999e+00  7.91e+01  6.941909e-02
6.584773e+05  7.190611e+06  9.379200e+02  1.358086e-04  1.000000e+01  3.612049e+00  3.614581e+00  8.21e+01  7.935981e-02
6.584773e+05  7.190811e+06  9.431496e+02  3.703608e-04  1.000000e+01  3.537209e+00  3.537943e+00  8.54e+01  8.819200e-02
6.584773e+05  7.191011e+06  9.448574e+02  1.000000e-04  1.000000e+01  3.664309e+00  3.664956e+00  8.66e+01  6.678879e-02
